CCNA,TSS location,strand,distance_to_nearest_groupA_chip,distance_to_nearest_groupB_chip,distance_to_nearest_groupBOTH_chip,distance_to_nearest_rif_chip,distance_to_nearest_wt_chip,max_txn_change_500bp_position,max_txn_change,WT_value_at_max_change,log2_fc_at_max_change_pos,WT_value_at_max_change_pos,RDep_value_at_max_change_pos
CCNA_02000,2147259,-,45103,7149,5287,108,5287,2147100.0,5.643942871210001,10.49720066321,-1.1113833833048092,10.49720066321,4.853257791999999
CCNA_02003,2149307,-,43055,5101,3239,2156,3239,2149209.0,0.46448696747959994,0.8776716793534,-1.0687386605814935,0.8776716793534,0.4131847118738
CCNA_02003,2150732,-,41630,3676,1814,1771,1814,2151065.0,0.15088961996030004,0.465757918395,-0.5503727002694045,0.465757918395,0.3148682984347
CCNA_02003,2150936,-,41426,3472,1610,1567,1610,2151065.0,0.15088961996030004,0.465757918395,-0.5503727002694045,0.465757918395,0.3148682984347
CCNA_02004,2152484,-,39878,1924,62,19,62,2152354.0,2.1740654190853,0.38897401833480005,2.6891068650845376,0.38897401833480005,2.5630394374201
CCNA_02005,2153011,+,39351,1397,465,508,465,2153475.0,0.48050556158870006,1.090732390416,-0.8275959258188592,1.090732390416,0.6102268288273
CCNA_02006,2154259,-,38103,149,1713,1756,149,2153789.0,0.10150686154059996,0.464460619347,-0.34729158410810945,0.464460619347,0.36295375780640005
CCNA_02008,2156488,-,35874,2080,3942,877,2080,2156891.0,1.5793662447210002,0.537048753639,1.9586818670358173,0.537048753639,2.1164149983600002
CCNA_02008,2156896,-,35466,2488,4350,469,2488,2156891.0,1.5793662447210002,0.537048753639,1.9586818670358173,0.537048753639,2.1164149983600002
CCNA_02008,2156903,-,35459,2495,4357,462,2495,2156891.0,1.5793662447210002,0.537048753639,1.9586818670358173,0.537048753639,2.1164149983600002
CCNA_02008,2157033,-,35329,2625,4487,332,2625,2156891.0,1.5793662447210002,0.537048753639,1.9586818670358173,0.537048753639,2.1164149983600002
CCNA_02011,2158021,-,34341,3613,5475,656,3613,2158003.0,0.33763714799730005,0.8305228095480001,-0.7410565515046071,0.8305228095480001,0.4928856615507
CCNA_02016,2164224,-,28138,9816,11678,2337,9816,2163779.0,2.907234742346999,4.822703925799999,-1.3276205777554888,4.822703925799999,1.9154691834530002
CCNA_02022,2169160,+,23202,8970,16614,618,8970,2168952.0,4.576107319186,7.29518012356,-1.4205089635701893,7.29518012356,2.719072804374
CCNA_02024,2172765,-,19597,5365,20219,1170,5365,2172579.0,2.3043327145219994,3.9139248306699996,-1.276666879198345,3.9139248306699996,1.609592116148
CCNA_02024,2172779,-,19583,5351,20233,1156,5351,2172579.0,2.3043327145219994,3.9139248306699996,-1.276666879198345,3.9139248306699996,1.609592116148
CCNA_02027,2173911,-,18451,4219,21365,24,4219,2173506.0,1.5638113245,2.995658543283,-1.0597628201082416,2.995658543283,1.431847218783
CCNA_02033,2177463,-,14899,667,24917,187,667,2177260.0,1.752764068543,3.64410622785,-0.9425003968735984,3.64410622785,1.8913421593070001
CCNA_R0045,2177628,+,14734,502,25082,22,502,2177260.0,1.752764068543,3.64410622785,-0.9425003968735984,3.64410622785,1.8913421593070001
CCNA_R0047,2180551,-,11811,77,28005,143,77,2180860.0,1.88268881971,3.19694193738,-1.2760193284457177,3.19694193738,1.31425311767
CCNA_02036,2180981,-,11381,13,28435,80,13,2180860.0,1.88268881971,3.19694193738,-1.2760193284457177,3.19694193738,1.31425311767
CCNA_02037,2183530,-,8832,2562,30984,225,2562,2183449.0,0.9562477822159998,5.970832981924,-0.25134192934492683,5.970832981924,5.014585199708
CCNA_02037,2183585,-,8777,2617,31039,170,2617,2183449.0,0.9562477822159998,5.970832981924,-0.25134192934492683,5.970832981924,5.014585199708
CCNA_02039,2185201,-,7161,4233,32655,133,4233,2185133.0,1.5419526982859995,5.377829717745,-0.48639162516497925,5.377829717745,3.835877019459
CCNA_02039,2185233,-,7129,4265,32687,165,4265,2185133.0,1.5419526982859995,5.377829717745,-0.48639162516497925,5.377829717745,3.835877019459
CCNA_02039,2185327,-,7035,4359,32781,259,4359,2185133.0,1.5419526982859995,5.377829717745,-0.48639162516497925,5.377829717745,3.835877019459
CCNA_02040,2185416,+,6946,4448,32870,348,4448,2185133.0,1.5419526982859995,5.377829717745,-0.48639162516497925,5.377829717745,3.835877019459
CCNA_02041,2186903,-,5459,5935,34357,25,5459,2187280.0,4.462172070004998,9.096890084639998,-0.971367459807941,9.096890084639998,4.634718014635
CCNA_02042,2188477,-,3885,7509,35931,31,3885,2188291.0,3.7994736511769993,7.69134365221,-0.9809444622012078,7.69134365221,3.8918700010330003
CCNA_R0048,2188650,-,3712,7682,36104,204,3712,2188291.0,3.7994736511769993,7.69134365221,-0.9809444622012078,7.69134365221,3.8918700010330003
CCNA_02046,2192474,+,112,10346,39928,111,112,2192974.0,2.999949402175399,6.8234225221928995,-0.8339562700443942,6.8234225221928995,3.8234731200175003
CCNA_02047,2192793,+,431,10027,40247,79,431,2192974.0,2.999949402175399,6.8234225221928995,-0.8339562700443942,6.8234225221928995,3.8234731200175003
CCNA_02047,2192893,+,531,9927,40347,21,531,2192974.0,2.999949402175399,6.8234225221928995,-0.8339562700443942,6.8234225221928995,3.8234731200175003
CCNA_02048,2196539,-,2127,6281,43993,206,2127,2196669.0,1.2609114929977001,2.0003224738395002,-1.4235979190405361,2.0003224738395002,0.7394109808418
CCNA_02048,2196566,+,2154,6254,44020,179,2154,2196669.0,1.2609114929977001,2.0003224738395002,-1.4235979190405361,2.0003224738395002,0.7394109808418
CCNA_02048,2196580,-,2168,6240,44034,165,2168,2196669.0,1.2609114929977001,2.0003224738395002,-1.4235979190405361,2.0003224738395002,0.7394109808418
CCNA_02050,2198391,+,3979,4429,45845,1056,3979,2198331.0,0.3634576064731999,0.6641028406534999,-1.117700783650662,0.6641028406534999,0.3006452341803
CCNA_02052,2200444,+,6032,2376,47898,3109,2376,2200563.0,0.5179841623458,1.2568880926167,-0.7584365271526514,1.2568880926167,0.7389039302709001
CCNA_02054,2204981,-,10569,1850,47996,6761,1850,2204914.0,0.7217406242750002,1.5082608442760002,-0.9306367830183107,1.5082608442760002,0.786520220001
CCNA_02056,2206153,-,11741,3022,46824,5589,3022,2205704.0,0.1313798887914,0.3296425390037,-0.7056130326638177,0.3296425390037,0.1982626502123
CCNA_02060,2210274,-,15862,7143,42703,1468,7143,2210550.0,0.7930331151372001,1.0970566476817,-1.817784464077432,1.0970566476817,0.3040235325445
CCNA_02062,2213484,-,19072,10353,39493,1742,10353,2213404.0,0.8387847143861005,1.6637556991698,0.5860578338890399,1.6637556991698,2.5025404135559004
CCNA_02063,2214021,-,19609,10047,38956,1609,10047,2214408.0,1.4931214844019998,5.918095469540999,-0.41864303991291285,5.918095469540999,4.424973985138999
CCNA_02063,2214526,-,20114,9542,38451,1104,9542,2214408.0,1.4931214844019998,5.918095469540999,-0.41864303991291285,5.918095469540999,4.424973985138999
CCNA_02064,2215544,-,21132,8524,37433,86,8524,2215341.0,1.021856927559,1.2001320151980002,0.8831654381449419,1.2001320151980002,2.221988942757
CCNA_02067,2219445,-,25033,4623,33532,743,4623,2218971.0,0.504324711833,1.278618305273,-0.7163592731852392,1.278618305273,0.77429359344
CCNA_02069,2220334,-,24912,3734,32643,146,3734,2220010.0,0.5987214026639998,2.049438201943,-0.4955743370066729,2.049438201943,1.4507167992790002
CCNA_02070,2222359,+,22887,1709,30618,557,1709,2221921.0,0.5583999100230003,1.4620645934090002,-0.6881042816669712,1.4620645934090002,0.9036646833859999
CCNA_02071,2222874,-,22372,1194,30103,42,1194,2222890.0,0.6027139868570002,1.9470932077110001,-0.5310807223860425,1.9470932077110001,1.344379220854
CCNA_02071,2222887,-,22359,1181,30090,29,1181,2222890.0,0.6027139868570002,1.9470932077110001,-0.5310807223860425,1.9470932077110001,1.344379220854
CCNA_02071,2222910,-,22336,1158,30067,6,1158,2222890.0,0.6027139868570002,1.9470932077110001,-0.5310807223860425,1.9470932077110001,1.344379220854
CCNA_02071,2222954,-,22292,1114,30023,38,1114,2222890.0,0.6027139868570002,1.9470932077110001,-0.5310807223860425,1.9470932077110001,1.344379220854
CCNA_02073,2223909,+,21337,159,29068,993,159,2223929.0,0.12983245780518,0.30051402364878,-0.7812091041130873,0.30051402364878,0.1706815658436
CCNA_02075,2226901,-,18345,2336,26076,3200,2336,2226827.0,0.752047408532,1.741370590085,-0.8094611636042682,1.741370590085,0.989323181553
CCNA_02075,2226927,-,18319,2362,26050,3174,2362,2226827.0,0.752047408532,1.741370590085,-0.8094611636042682,1.741370590085,0.989323181553
CCNA_02078,2229090,+,16156,4525,23887,1011,4525,2229483.0,0.29233984392699996,0.753454841831,-0.6964635636784806,0.753454841831,0.461114997904
CCNA_03896,2230464,-,14782,5899,22513,363,5899,2230630.0,0.649974466177,1.160097380439,-1.169704098909192,1.160097380439,0.510122914262
CCNA_02082,2232757,-,12489,8192,20220,90,8192,2232649.0,0.43453716369569984,2.553157536309,-0.2680034757650293,2.553157536309,2.1186203726133
CCNA_02082,2232784,-,12462,8219,20193,63,8219,2232649.0,0.43453716369569984,2.553157536309,-0.2680034757650293,2.553157536309,2.1186203726133
CCNA_02084,2233788,-,11458,9223,19189,941,9223,2233600.0,0.10271889812430002,0.357899453609,-0.4723365407808524,0.357899453609,0.2551805554847
CCNA_02087,2237616,-,7630,13051,15361,4769,7630,2237889.0,2.3404858662979997,1.041698486875,1.6894934220296485,1.041698486875,3.382184353173
CCNA_02088,2237620,+,7626,13055,15357,4773,7626,2237889.0,2.3404858662979997,1.041698486875,1.6894934220296485,1.041698486875,3.382184353173
CCNA_02090,2238324,+,6922,13759,14653,5477,6922,2237889.0,2.3404858662979997,1.041698486875,1.6894934220296485,1.041698486875,3.382184353173
CCNA_02091,2239175,+,6071,14610,13802,6066,6071,2239466.0,1.964748107222999,4.874025736521999,-0.742459382044133,4.874025736521999,2.9092776292990004
CCNA_02093,2240755,+,4491,16190,12222,4486,4491,2240974.0,0.15005312764529005,0.34843307026789005,-0.7824873322351114,0.34843307026789005,0.1983799426226
CCNA_02094,2243633,-,1613,19068,9344,1608,1613,2243539.0,0.2202608191869999,1.228348521504,-0.2825555580738818,1.228348521504,1.008087702317
CCNA_02094,2243642,-,1604,19077,9335,1599,1604,2243539.0,0.2202608191869999,1.228348521504,-0.2825555580738818,1.228348521504,1.008087702317
CCNA_02097,2245379,+,133,20814,7598,138,133,2245656.0,0.8111824323278001,1.8574369347315,-0.8221020314819426,1.8574369347315,1.0462545024037
CCNA_02097,2245388,+,142,20823,7589,147,142,2245656.0,0.8111824323278001,1.8574369347315,-0.8221020314819426,1.8574369347315,1.0462545024037
CCNA_02096,2245406,-,160,20841,7571,165,160,2245656.0,0.8111824323278001,1.8574369347315,-0.8221020314819426,1.8574369347315,1.0462545024037
CCNA_02097,2246122,-,876,21557,6855,881,876,2246622.0,1.4927987784020003,2.284938085238,-1.5165305167835426,2.284938085238,0.792139306836
CCNA_02097,2246132,-,886,21567,6845,891,886,2246627.0,1.5603167507528002,2.4216005894226003,-1.480691585453429,2.4216005894226003,0.8612838386698001
CCNA_02098,2247560,+,2314,22995,5417,2319,2314,2247617.0,2.001128000598,4.06578842645,-0.9742039435512596,4.06578842645,2.0646604258520003
CCNA_02098,2247569,+,2323,23004,5408,2328,2323,2247617.0,2.001128000598,4.06578842645,-0.9742039435512596,4.06578842645,2.0646604258520003
CCNA_02100,2250216,-,4970,24400,2761,2751,2761,2250525.0,0.2651694136775,0.1522366420658,1.3975076518892313,0.1522366420658,0.41740605574330003
CCNA_02100,2250555,-,5309,24061,2422,2412,2422,2251044.0,0.26870812492035,0.14611503107765,1.444252956153096,0.14611503107765,0.414823155998
CCNA_02104,2252952,-,7706,21664,25,15,25,2252491.0,0.8542378233368,0.2016152257121,2.3324932068337074,0.2016152257121,1.0558530490489
CCNA_02105,2253424,-,8178,21192,447,457,447,2253780.0,0.24753029977169994,0.5157646450279,-0.9181166141926015,0.5157646450279,0.26823434525620005
CCNA_02109,2260265,-,15019,14351,3562,753,3562,2260154.0,2.6035827376570997,3.399826095953,-2.0804108865514164,3.399826095953,0.7962433582959
CCNA_02111,2261356,-,16110,13260,4653,338,4653,2261644.0,0.33980726359909996,0.7358597824961,-0.8772380994185137,0.7358597824961,0.396052518897
CCNA_02116,2266441,-,21195,8175,138,117,138,2266461.0,0.10152726490050001,0.112223017826,0.8723734969726019,0.112223017826,0.2137502827265
CCNA_02119,2270477,-,25231,4139,3898,3919,3898,2270318.0,0.2161697173546,0.2540343099058,0.8629220902749515,0.2540343099058,0.4702040272604
CCNA_02120,2271207,-,25961,3409,4628,4649,3409,2271485.0,0.39383942231598,0.1716961278004,1.6633773705486883,0.1716961278004,0.56553555011638
CCNA_02124,2276075,-,30829,536,9487,3144,536,2275823.0,0.3165006712009,0.8229410567561,-0.6896125830169042,0.8229410567561,0.5064403855552
CCNA_02124,2276144,-,30898,605,9418,3075,605,2275823.0,0.3165006712009,0.8229410567561,-0.6896125830169042,0.8229410567561,0.5064403855552
CCNA_02125,2279218,-,33972,3679,6344,1,3679,2279123.0,1.8383963833867,3.6069114632936,-1.024085076396315,3.6069114632936,1.7685150799069
CCNA_02125,2279316,-,34070,3777,6246,97,3777,2279123.0,1.8383963833867,3.6069114632936,-1.024085076396315,3.6069114632936,1.7685150799069
CCNA_02128,2281423,+,36177,5884,4139,2204,4139,2280961.0,0.39233819240440004,0.680420805089,-1.2117637146129077,0.680420805089,0.2880826126846
CCNA_02132,2288296,-,43050,221,2734,2789,221,2288715.0,0.4890452474820002,1.2659693875550002,-0.6972972461310625,1.2659693875550002,0.776924140073
CCNA_02136,2293181,-,47935,5106,7619,7674,5106,2292782.0,0.700815592403,3.4402278324810003,-0.32756839481860944,3.4402278324810003,2.7394122400780003
CCNA_02136,2294226,-,48980,6151,8664,8719,6151,2294157.0,4.23828116378,5.036860700769999,0.8795376856564805,5.036860700769999,9.27514186455
CCNA_02136,2294254,-,49008,6179,8692,8747,6179,2294157.0,4.23828116378,5.036860700769999,0.8795376856564805,5.036860700769999,9.27514186455
CCNA_02136,2294326,-,49080,6251,8764,8819,6251,2294157.0,4.23828116378,5.036860700769999,0.8795376856564805,5.036860700769999,9.27514186455
CCNA_02140,2300083,-,52944,12008,4520,4481,4520,2300333.0,1.036884362854,2.6347251384150003,-0.717993249867293,2.6347251384150003,1.5978407755610002
CCNA_02141,2300344,-,52683,12269,4259,4220,4259,2300333.0,1.036884362854,2.6347251384150003,-0.717993249867293,2.6347251384150003,1.5978407755610002
CCNA_02141,2300534,-,52493,12459,4069,4030,4069,2300333.0,1.036884362854,2.6347251384150003,-0.717993249867293,2.6347251384150003,1.5978407755610002
CCNA_02141,2300568,-,52459,12493,4035,3996,4035,2300333.0,1.036884362854,2.6347251384150003,-0.717993249867293,2.6347251384150003,1.5978407755610002
CCNA_02142,2300734,+,52293,12659,3869,3830,3869,2300333.0,1.036884362854,2.6347251384150003,-0.717993249867293,2.6347251384150003,1.5978407755610002
CCNA_02145,2303104,+,49923,15029,1499,1460,1499,2303411.0,0.24502195100848,0.52239297250867,-0.8895769403289651,0.52239297250867,0.27737102150019
CCNA_02146,2304040,-,48987,15965,563,524,563,2304063.0,3.744279510687899,0.45106172896499996,3.189191048738227,0.45106172896499996,4.195341239652899
CCNA_02150,2307276,+,45751,19201,2673,2712,2673,2307090.0,0.5477193550020002,1.3216928358030002,-0.7643845944209168,1.3216928358030002,0.773973480801
CCNA_02151,2308468,-,44559,20393,3865,3904,3865,2308325.0,0.521143496896,1.069083800732,-0.9516242316769442,1.069083800732,0.547940303836
CCNA_02152,2309254,-,43773,21179,4651,4675,4651,2308970.0,0.2776669597336999,0.62042057288,-0.837653755888184,0.62042057288,0.34275361314630004
CCNA_02154,2310118,+,42909,22043,5515,3811,5515,2310439.0,0.18504163685821995,0.43902115326769997,-0.7663574240900974,0.43902115326769997,0.25397951640948
CCNA_02155,2310568,+,42459,22493,5965,3361,5965,2310439.0,0.18504163685821995,0.43902115326769997,-0.7663574240900974,0.43902115326769997,0.25397951640948
CCNA_02155,2310825,+,42202,22750,6222,3104,6222,2310439.0,0.18504163685821995,0.43902115326769997,-0.7663574240900974,0.43902115326769997,0.25397951640948
CCNA_02157,2313845,-,39182,25770,9242,84,9242,2314280.0,0.27960563932699,0.14260822233771,1.5019126472112716,0.14260822233771,0.4222138616647
CCNA_02160,2316118,-,36909,28043,11515,2189,11515,2316279.0,0.28224128921352,0.685792040229,-0.7505917867760693,0.685792040229,0.40355075101548
CCNA_02161,2316208,+,36819,28133,11605,2279,11605,2316279.0,0.28224128921352,0.685792040229,-0.7505917867760693,0.685792040229,0.40355075101548
CCNA_02163,2317213,+,35814,28687,12610,3284,12610,2316798.0,0.28729029702520004,0.6607784740414,-0.806654292141565,0.6607784740414,0.37348817701619996
CCNA_03897,2321942,-,31085,23958,8011,8013,8011,2321771.0,0.37334627406699994,0.81726554981,-0.8659147507919543,0.81726554981,0.44391927574300005
CCNA_02169,2322022,+,31005,23878,7931,7935,7931,2321771.0,0.37334627406699994,0.81726554981,-0.8659147507919543,0.81726554981,0.44391927574300005
CCNA_02171,2324630,-,28397,21270,5323,5327,5323,2325120.0,5.684723020659699,1.6314836465973002,2.1580660220304497,1.6314836465973002,7.316206667256999
CCNA_02171,2324664,-,28363,21236,5289,5293,5289,2325120.0,5.684723020659699,1.6314836465973002,2.1580660220304497,1.6314836465973002,7.316206667256999
CCNA_02172,2324863,+,28164,21037,5090,5094,5090,2325120.0,5.684723020659699,1.6314836465973002,2.1580660220304497,1.6314836465973002,7.316206667256999
CCNA_02178,2328969,+,24058,16931,984,988,984,2329121.0,0.24154849148381008,0.984252242871,-0.40152974981002854,0.984252242871,0.7427037513871899
CCNA_02183,2334217,+,18810,11683,4264,4260,4264,2334333.0,0.20664181427536998,0.41086566259667,-0.9742407124561744,0.41086566259667,0.20422384832130003
CCNA_03962,2335854,+,17173,10046,5901,2829,5901,2336326.0,0.0690583608541,0.1684731851242,0.4719050657889851,0.1684731851242,0.2375315459783
CCNA_R0049,2338502,+,14525,7398,8549,181,7398,2338695.0,6.000315156794102,43.2156634691122,0.18753177967315987,43.2156634691122,49.2159786259063
CCNA_R0049,2338615,+,14412,7285,8662,68,7285,2338695.0,6.000315156794102,43.2156634691122,0.18753177967315987,43.2156634691122,49.2159786259063
CCNA_R0049,2338692,+,14335,7208,8739,9,7208,2338695.0,6.000315156794102,43.2156634691122,0.18753177967315987,43.2156634691122,49.2159786259063
CCNA_02187,2339064,+,13963,6836,9111,381,6836,2338695.0,6.000315156794102,43.2156634691122,0.18753177967315987,43.2156634691122,49.2159786259063
CCNA_02189,2340394,-,12633,5506,10441,824,5506,2340142.0,0.17456359402599997,0.8664816938861,-0.320421253305324,0.8664816938861,0.6919180998601
CCNA_02190,2340878,+,12149,5022,10925,1308,5022,2340993.0,0.6336103343726001,1.2837462842444,-0.9707196470475349,1.2837462842444,0.6501359498718
CCNA_02191,2343102,+,9925,2798,13149,3532,2798,2343192.0,1.6577581592187003,3.0909468910230005,-1.1034488381528027,3.0909468910230005,1.4331887318043002
CCNA_02194,2344513,+,8514,1387,14560,4943,1387,2344452.0,0.9192635186668999,0.1321690159031,2.900333689816717,0.1321690159031,1.05143253457
CCNA_02194,2344519,+,8508,1381,14566,4949,1381,2344452.0,0.9192635186668999,0.1321690159031,2.900333689816717,0.1321690159031,1.05143253457
CCNA_02198,2348507,-,4520,1736,13411,4522,1736,2348459.0,0.5424688030950001,1.3602465198324,-0.727120152769965,1.3602465198324,0.8177777167374
CCNA_02198,2348524,-,4503,1753,13394,4505,1753,2348459.0,0.5424688030950001,1.3602465198324,-0.727120152769965,1.3602465198324,0.8177777167374
CCNA_02199,2348552,+,4475,1781,13366,4477,1781,2348459.0,0.5424688030950001,1.3602465198324,-0.727120152769965,1.3602465198324,0.8177777167374
CCNA_02200,2349727,-,3300,2956,12191,3302,2956,2350227.0,0.7571601316664001,0.31460207265060003,1.736639280240712,0.31460207265060003,1.071762204317
CCNA_02202,2350185,+,2842,3414,11733,2844,2842,2350297.0,5.243771711041,0.714494857285,3.0422646197837557,0.714494857285,5.958266568326
CCNA_02202,2350196,+,2831,3425,11722,2833,2831,2350297.0,5.243771711041,0.714494857285,3.0422646197837557,0.714494857285,5.958266568326
CCNA_02203,2351826,-,1201,5055,10092,1203,1201,2352226.0,0.32831882716360006,0.971219244708,-0.5877125657331005,0.971219244708,0.6429004175444
CCNA_02204,2353010,-,17,6239,8908,19,17,2353510.0,2.0668809620887005,0.39292672952429997,2.615809292707084,0.39292672952429997,2.4598076916130003
CCNA_02205,2354232,-,1205,5399,7686,1203,1205,2353928.0,11.368319266302198,1.1634835690558,3.417875198133671,1.1634835690558,12.531802835357999
CCNA_02206,2354241,+,1214,5390,7677,1212,1214,2353928.0,11.368319266302198,1.1634835690558,3.417875198133671,1.1634835690558,12.531802835357999
CCNA_02207,2354892,+,1865,4739,7026,1863,1865,2355390.0,0.5152080938799997,2.6162160541049997,-0.3150535902233937,2.6162160541049997,2.101007960225
CCNA_02210,2357949,+,4922,1682,3969,3938,1682,2358220.0,0.17738234481969994,0.458318602616,-0.6867872432627113,0.458318602616,0.28093625779630005
CCNA_02211,2358535,+,5508,1096,3383,3352,1096,2358612.0,2.025618412585,4.028753480755,-1.0044661179728207,4.028753480755,2.00313506817
CCNA_02211,2358905,-,5878,726,3013,2982,726,2358612.0,2.025618412585,4.028753480755,-1.0044661179728207,4.028753480755,2.00313506817
CCNA_02211,2359343,-,6316,288,2575,2544,288,2359362.0,0.38949530724986003,0.9285494019585601,-0.7734843899378971,0.9285494019585601,0.5390540947087
CCNA_02213,2361984,-,8957,799,66,97,66,2361517.0,2.351074772012,0.509339165418,2.4665098664873755,0.509339165418,2.86041393743
CCNA_02214,2361988,+,8961,795,70,101,70,2361517.0,2.351074772012,0.509339165418,2.4665098664873755,0.509339165418,2.86041393743
CCNA_02217,2364406,-,11379,424,2488,2519,424,2364385.0,9.502147400185,1.8702282894650002,2.597821959680531,1.8702282894650002,11.372375689650001
CCNA_02218,2365242,-,12215,1260,3324,3355,1260,2365155.0,14.5665503428697,0.6333735608115,4.5632124747382825,0.6333735608115,15.1999239036812
CCNA_02219,2365594,-,12567,1612,3676,3707,1612,2365155.0,14.5665503428697,0.6333735608115,4.5632124747382825,0.6333735608115,15.1999239036812
CCNA_02219,2366176,-,13149,2194,4258,4289,2194,2365965.0,0.27470808475343,0.71358264664267,0.4643022227886335,0.71358264664267,0.9882907313961
CCNA_02221,2370050,+,17023,6068,8132,4643,6068,2369949.0,0.780444493084,1.172259785814,-1.556942705427476,1.172259785814,0.39181529273000004
CCNA_02223,2373005,-,19978,9023,11087,1688,9023,2372964.0,0.7354198213370001,1.1759290341250002,-1.3963891675744935,1.1759290341250002,0.44050921278800004
CCNA_02225,2374657,-,21630,10675,12739,36,10675,2374995.0,0.9637271975149,1.0098951615984,0.9597165319952149,1.0098951615984,1.9736223591133
CCNA_02225,2374841,-,21814,10859,12923,148,10859,2374995.0,0.9637271975149,1.0098951615984,0.9597165319952149,1.0098951615984,1.9736223591133
CCNA_02231,2379662,-,26635,13593,17744,1773,13593,2379460.0,0.5515224189149999,1.815924574721,-0.5188065592449818,1.815924574721,1.2644021558060001
CCNA_02231,2379676,-,26649,13579,17758,1787,13579,2379460.0,0.5515224189149999,1.815924574721,-0.5188065592449818,1.815924574721,1.2644021558060001
CCNA_02235,2383552,+,30525,9703,21634,5663,9703,2383466.0,0.12989495819863003,0.18768941468766,0.7286309123783047,0.18768941468766,0.31758437288629005
CCNA_02237,2385974,+,32947,7281,24056,8085,7281,2386164.0,0.15626919204479994,0.54771060891,-0.47432724676289817,0.54771060891,0.39144141686520006
CCNA_02237,2386459,-,33432,6796,24541,8570,6796,2386164.0,0.15626919204479994,0.54771060891,-0.47432724676289817,0.54771060891,0.39144141686520006
CCNA_02241,2390968,-,37941,2287,29050,13079,2287,2391458.0,3.1067316907989997,2.925361541645,1.0415102380577808,2.925361541645,6.032093232444
CCNA_02242,2391632,-,38605,1623,29714,13743,1623,2391458.0,3.1067316907989997,2.925361541645,1.0415102380577808,2.925361541645,6.032093232444
CCNA_02243,2392475,-,39448,780,30557,14586,780,2392475.0,0.3560798513137601,0.82764374060956,-0.7986095660353862,0.82764374060956,0.47156388929579995
CCNA_02245,2394657,-,41063,1402,32739,14343,1402,2394538.0,0.26467695101128996,0.36199419862751003,0.7752682686625828,0.36199419862751003,0.6266711496388
CCNA_02246,2396053,-,39667,1331,34135,12947,1331,2395724.0,0.7363214677750001,1.8172618788850001,-0.744111110921782,1.8172618788850001,1.08094041111
CCNA_02246,2396146,-,39574,1238,34228,12854,1238,2395724.0,0.7363214677750001,1.8172618788850001,-0.744111110921782,1.8172618788850001,1.08094041111
CCNA_02248,2397182,-,38538,202,35264,11818,202,2397408.0,0.8894504854078,1.3308963636013,0.7340703488798154,1.3308963636013,2.2203468490091
CCNA_R0050,2397735,+,37985,170,35817,11265,170,2397408.0,0.8894504854078,1.3308963636013,0.7340703488798154,1.3308963636013,2.2203468490091
CCNA_R0050,2397742,+,37978,177,35824,11258,177,2397408.0,0.8894504854078,1.3308963636013,0.7340703488798154,1.3308963636013,2.2203468490091
CCNA_02252,2402321,-,33399,4756,40403,6679,4756,2402309.0,1.2550331666620003,2.2743370440170003,-1.1501065634719596,2.2743370440170003,1.019303877355
CCNA_02252,2402426,-,33294,4861,40508,6574,4861,2402309.0,1.2550331666620003,2.2743370440170003,-1.1501065634719596,2.2743370440170003,1.019303877355
CCNA_R0051,2404309,+,31411,6744,42391,4691,6744,2404599.0,0.4497075800049999,0.9692933994879999,-0.8868766685499032,0.9692933994879999,0.519585819483
CCNA_02255,2407216,-,28504,9651,45298,1784,9651,2407453.0,0.107301465259,0.3329264973153,-0.5414065683813606,0.3329264973153,0.2256250320563
CCNA_02256,2408641,+,27079,11076,46723,359,11076,2408936.0,1.9240386087049999,3.35993611572,-1.2207559523883298,3.35993611572,1.4358975070150002
CCNA_R0052,2408993,-,26727,11428,47075,7,11428,2408936.0,1.9240386087049999,3.35993611572,-1.2207559523883298,3.35993611572,1.4358975070150002
CCNA_02257,2409363,-,26357,11798,47445,363,11798,2408936.0,1.9240386087049999,3.35993611572,-1.2207559523883298,3.35993611572,1.4358975070150002
CCNA_02260,2411346,-,24374,13781,49428,2346,13781,2411843.0,0.6709551008210001,1.320355531638,-1.012585116428854,1.320355531638,0.6494004308169999
CCNA_02260,2411359,-,24361,13794,49441,2359,13794,2411843.0,0.6709551008210001,1.320355531638,-1.012585116428854,1.320355531638,0.6494004308169999
CCNA_02261,2412820,-,22900,15255,48847,3820,15255,2413240.0,0.2148114230642001,0.48811627403480007,-0.8141272413986275,0.48811627403480007,0.2733048509706
CCNA_02261,2413455,-,22265,15890,48212,4455,15890,2413333.0,0.24115218600260002,0.595913723185,-0.7321587707470322,0.595913723185,0.3547615371824
CCNA_02264,2418179,-,17541,20614,43488,9179,17541,2418555.0,0.08263165529659994,0.25052750116629996,-0.5504028488423236,0.25052750116629996,0.16789584586970002
CCNA_02264,2418642,-,17078,21077,43025,9642,17078,2418766.0,0.12823065640549994,0.2310882195818,0.6153058434506078,0.2310882195818,0.35931887598729995
CCNA_R0053,2421905,-,13815,24340,39762,12905,13815,2421844.0,4.71718789552,10.51062298322,-0.8582411390250134,10.51062298322,5.793435087699999
CCNA_02270,2423769,-,11951,26204,37898,11953,11951,2424159.0,0.15515584409170002,0.4767648569578,-0.5537417946642773,0.4767648569578,0.3216090128661
CCNA_02274,2425745,+,9975,28180,35922,9977,9975,2425734.0,0.07755023036379999,0.13334468686639,0.6238717913616567,0.13334468686639,0.21089491723019
